0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.2438342486270594,0.9967112089332181,3305774,10015,10872,7573,{'canny_lower': 24, 'canny_upper': 151, 'cc_area': 6231, 'closing_kernel_size': 5, 'distance_resolution': 9, 'hough_lines_treshold': 147, 'max_line_gap': 7, 'meters_around_line': 3, 'min_line_length': 30, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.05442105204449221,3227354,18238,3051718,0,{'canny_lower': 33, 'canny_upper': 151, 'cc_area': 7155, 'closing_kernel_size': 1, 'distance_resolution': 9, 'hough_lines_treshold': 52, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 9, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.09950521179080629,3999489,16661,3601519,9,{'canny_lower': 33, 'canny_upper': 151, 'cc_area': 7155, 'closing_kernel_size': 1, 'distance_resolution': 9, 'hough_lines_treshold': 52, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 9, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9995380528929437,0.80808657240082,47313,8659,9080,4,{'canny_lower': 33, 'canny_upper': 151, 'cc_area': 7155, 'closing_kernel_size': 1, 'distance_resolution': 9, 'hough_lines_treshold': 52, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 9, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.7402051682903913,3305774,10015,858823,4,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9982517482517482,0.06149159816536531,3619031,78936,3396491,138,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9029073698444895,0.5365993255888978,6931084,7395,3211869,718,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9954415192955886,0.1292557001995872,3627987,67347,3159049,307,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9903815646656091,0.7395154185566626,8897947,59885,2317778,576,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.8777140266127204,0.47743619957793126,11446476,57341,5981514,7012,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9903448275862069,0.7208028040902393,16966929,15950,4737119,154,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9197257473809727,0.3150094559028418,16146528,23482,11060219,1885,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9961415211562357,0.5448273176620045,1643596,15291,748120,59,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.1894612808075985,6777427,10043,5493367,7,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.29791344538457565,8371408,63794,5877453,26,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9925131978883379,0.46996894540141376,3029181,31255,1605560,234,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9102423511349929,0.15143582017962698,3227354,18238,2738617,1637,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9928575715743353,0.048294419612105455,3999489,16661,3806336,119,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9995380528929437,0.8083402024813476,47313,8659,9068,4,{'canny_lower': 32, 'canny_upper': 140, 'cc_area': 1930, 'closing_kernel_size': 3, 'distance_resolution': 10, 'hough_lines_treshold': 112, 'max_line_gap': 18, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.48909756081329214,3305774,10015,1688928,4,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9991258741258742,0.1523507259263599,3619031,78936,3067669,69,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.42377137544430277,6931084,7395,3993889,6,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9975351537559208,0.05146986469356152,3627987,67347,3441255,166,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9979961593053353,0.22893426989394294,8897947,59885,6860902,120,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.987530737168867,0.4259260229960732,11446476,57341,6571124,715,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9996238244514106,0.4230951871137081,16966929,15950,9788303,6,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9441274167447407,0.12790879872131022,16146528,23482,14081245,1312,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9995422143744687,0.5778950545024446,1643596,15291,693770,7,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.0294394908274187,6777427,10043,6577903,7,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.05732273471798288,8371408,63794,7891536,26,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9988481842905135,0.06906322203922444,3029181,31255,2819976,36,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9996161859853054,0.04555558516357361,3227354,18238,3080330,7,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9988596122681712,0.0431955182274536,3999489,16661,3826729,19,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9965353966970781,0.7454399425105152,47313,8659,12044,30,{'canny_lower': 31, 'canny_upper': 159, 'cc_area': 2260, 'closing_kernel_size': 1, 'distance_resolution': 7, 'hough_lines_treshold': 93, 'max_line_gap': 19, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.9970044932601099,0.671628490029869,3305774,10015,1085522,30,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.11361660068675838,3619031,78936,3207849,46,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.31245415580016056,6931084,7395,4765438,6,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9478670170905905,0.01369464664564679,3627987,67347,3578303,3511,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.21517862491201623,8897947,59885,6983299,19,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9692715508972637,0.1985179543468225,11446476,57341,9174145,1762,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.996614420062696,0.4192441071687163,16966929,15950,9853644,54,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9880759730857678,0.10951357468305256,16146528,23482,14378264,280,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9559871820024851,0.6252753109644948,1643596,15291,615896,673,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.0026175125161805868,6777427,10043,6759687,7,{'canny_lower': 40, 'canny_upper': 140, 'cc_area': 10000, 'closing_kernel_size': 1, 'distance_resolution': 10, 'hough_lines_treshold': 21, 'max_line_gap': 19, 'meters_around_line': 9, 'min_line_length': 11, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
