0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.889127629414473,3305774,10015,366519,4,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5623, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 16, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9956183375841998,0.901874913299862,1643596,15291,161278,67,{'canny_lower': 22, 'canny_upper': 169, 'cc_area': 5470, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 23, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.06772260328292723,6777427,10043,6318442,7,{'canny_lower': 22, 'canny_upper': 169, 'cc_area': 5470, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 23, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.08298185920456869,8371408,63794,7676733,26,{'canny_lower': 22, 'canny_upper': 169, 'cc_area': 5470, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 23, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9991041433370661,0.5994201072831238,3029181,31255,1213429,28,{'canny_lower': 22, 'canny_upper': 169, 'cc_area': 5470, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 23, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9875534598091896,0.5946657850362866,3227354,18238,1308157,227,{'canny_lower': 22, 'canny_upper': 169, 'cc_area': 5470, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 23, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9989196326751095,0.35808624551786494,3999489,16661,2567327,18,{'canny_lower': 22, 'canny_upper': 169, 'cc_area': 5470, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 23, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9989606190091235,0.8084458816815674,47313,8659,9063,9,{'canny_lower': 22, 'canny_upper': 169, 'cc_area': 5470, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 77, 'max_line_gap': 23, 'meters_around_line': 5, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.9976035946080879,0.8720835120610181,3305774,10015,422863,24,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9956673761021587,0.45835528902626144,3619031,78936,1960229,342,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.5975995962536307,6931084,7395,2789071,6,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9896060700550878,0.5970583687317512,3627987,67347,1461867,700,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9990982716874008,0.42624281758477545,8897947,59885,5105261,54,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9726896984705533,0.7163831034110411,11446476,57341,3246414,1566,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9808777429467085,0.595152487524407,16966929,15950,6869019,305,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9622689719785368,0.7145195549160785,16146528,23482,4609518,886,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9625269766529331,0.8531445683732499,1643596,15291,241371,573,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9948222642636663,0.11441539687553992,6777427,10043,6001985,52,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.13572507754967866,8371408,63794,7235198,26,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9062230043193089,0.6763250528773289,3029181,31255,980470,2931,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9617830902511241,0.6780619665521663,3227354,18238,1039008,697,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9954384490726848,0.4983086589311785,3999489,16661,2006509,76,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9989606190091235,0.7606577473421681,47313,8659,11324,9,{'canny_lower': 24, 'canny_upper': 160, 'cc_area': 5728, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 15, 'meters_around_line': 4, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.8400453267525245,3305774,10015,528774,4,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.3955384742490462,3619031,78936,2187565,46,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.7115223246464766,6931084,7395,1999463,6,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9991536371330572,0.40890912784417366,3627987,67347,2144470,57,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.33902067521867685,8897947,59885,5881359,19,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9420484470099928,0.7629825983123539,11446476,57341,2713014,3323,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9956739811912225,0.5783303507664823,16966929,15950,7154439,69,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9707435482497232,0.37126712318586386,16146528,23482,10151853,687,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9988228369629194,0.8803410327112016,1643596,15291,196671,18,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.06570340042024803,6777427,10043,6332127,7,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.0965581894945271,8371408,63794,7563080,26,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9991361382178852,0.5475806826993831,3029181,31255,1370460,27,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9431406952516723,0.5500382046716907,3227354,18238,1452186,1037,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.23742083051109775,3999489,16661,3049927,9,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9989606190091235,0.80808657240082,47313,8659,9080,9,{'canny_lower': 33, 'canny_upper': 172, 'cc_area': 5733, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 70, 'max_line_gap': 23, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.0,0.9968264618210441,3305774,10015,10491,10015,{'canny_lower': 35, 'canny_upper': 168, 'cc_area': 5427, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 80, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9977450086145738,0.49198390397871694,3619031,78936,1838526,178,{'canny_lower': 35, 'canny_upper': 168, 'cc_area': 5427, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 80, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.7921345348000399,6931084,7395,1440733,6,{'canny_lower': 35, 'canny_upper': 168, 'cc_area': 5427, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 80, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9874233447666563,0.6332428975076261,3627987,67347,1330590,847,{'canny_lower': 35, 'canny_upper': 168, 'cc_area': 5427, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 80, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9844201385989814,0.5988761227730397,8897947,59885,3569179,933,{'canny_lower': 35, 'canny_upper': 168, 'cc_area': 5427, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 80, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9412113496451056,0.7966298099083071,11446476,57341,2327872,3371,{'canny_lower': 35, 'canny_upper': 168, 'cc_area': 5427, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 80, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
